cluster_id,ID,DATE,field,trait,birth_origin
Background,hCoV-19/USA/FL-TGH-0085/2020|EPI_ISL_1379492|2020-03-25|NorthAmerica,2020-03-25,tardis_location,FL,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,SampleName,EPI_ISL_1379462,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,Country,USA,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,Location,FL,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,lineage,B.1,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,ambiguity_score,0.987236901030004,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-TGH-0053/2020|EPI_ISL_1379462|2020-03-21|NorthAmerica,2020-03-21,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,SampleName,EPI_ISL_549237,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-1455/2020|EPI_ISL_549237|2020-04-07|NorthAmerica,2020-04-07,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,SampleName,EPI_ISL_549239,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-1457/2020|EPI_ISL_549239|2020-04-08|NorthAmerica,2020-04-08,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,SampleName,EPI_ISL_549238,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-1456/2020|EPI_ISL_549238|2020-04-08|NorthAmerica,2020-04-08,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,SampleName,EPI_ISL_489761,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0352/2020|EPI_ISL_489761|2020-04-13|NorthAmerica,2020-04-13,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,SampleName,EPI_ISL_613929,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-1849/2020|EPI_ISL_613929|2020-04-09|NorthAmerica,2020-04-09,tardis_location,FL,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,SampleName,EPI_ISL_604929,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,Country,USA,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,Location,FL,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,lineage,B.1,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,ambiguity_score,0.989725262452535,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-QDX-2659/2020|EPI_ISL_604929|2020-03-15|NorthAmerica,2020-03-15,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,SampleName,EPI_ISL_509750,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,ambiguity_score,0.992201426024955,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0692/2020|EPI_ISL_509750|2020-03-23|NorthAmerica,2020-03-23,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,SampleName,EPI_ISL_613926,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-1846/2020|EPI_ISL_613926|2020-04-09|NorthAmerica,2020-04-09,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,SampleName,EPI_ISL_480849,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0198/2020|EPI_ISL_480849|2020-04-05|NorthAmerica,2020-04-05,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,SampleName,EPI_ISL_480847,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0196/2020|EPI_ISL_480847|2020-04-03|NorthAmerica,2020-04-03,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,SampleName,EPI_ISL_480943,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,ambiguity_score,0.985647006055169,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0292/2020|EPI_ISL_480943|2020-05-15|NorthAmerica,2020-05-15,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,SampleName,EPI_ISL_480942,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,ambiguity_score,0.987010078387458,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0291/2020|EPI_ISL_480942|2020-05-15|NorthAmerica,2020-05-15,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,SampleName,EPI_ISL_480944,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0293/2020|EPI_ISL_480944|2020-05-15|NorthAmerica,2020-05-15,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,SampleName,EPI_ISL_480846,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0195/2020|EPI_ISL_480846|2020-04-03|NorthAmerica,2020-04-03,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,SampleName,EPI_ISL_517774,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0883/2020|EPI_ISL_517774|2020-04-04|NorthAmerica,2020-04-04,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,SampleName,EPI_ISL_508836,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0632/2020|EPI_ISL_508836|2020-04-06|NorthAmerica,2020-04-06,tardis_location,FL,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,SampleName,EPI_ISL_512802,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,Country,USA,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,Location,FL,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,lineage,B.1,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,ambiguity_score,0.987010078387458,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-USAFSAM-S034/2020|EPI_ISL_512802|2020-03-25|NorthAmerica,2020-03-25,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,SampleName,EPI_ISL_613911,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,lineage,B.1,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,ambiguity_score,NA,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-1824/2020|EPI_ISL_613911|2020-04-08|NorthAmerica,2020-04-08,tardis_location,FL,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,SampleName,EPI_ISL_594465,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,Country,USA,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,Location,FL,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,lineage,B.1.437,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,ambiguity_score,0.99175211769951,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-CDC-3811/2020|EPI_ISL_594465|2020-06-27|NorthAmerica,2020-06-27,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica,2020-06-08,SampleName,EPI_ISL_517876,NA
Background,hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica,2020-06-08,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica,2020-06-08,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica,2020-06-08,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica,2020-06-08,lineage,B.1.437,NA
Background,hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica,2020-06-08,ambiguity_score,0.985874439461883,NA
Background,hCoV-19/USA/FL-BPHL-0986/2020|EPI_ISL_517876|2020-06-08|NorthAmerica,2020-06-08,pangoLEARN_version,2021-11-25,NA
